OBJECTID,GEOID10,GEOID20,STATEFP,COUNTYFP,TRACTCE,BLKGRPCE,CSA,CSA_Name,CBSA,CBSA_Name,CBSA_POP,CBSA_EMP,CBSA_WRK,Ac_Total,Ac_Water,Ac_Land,Ac_Unpr,TotPop,CountHU,HH,P_WrkAge,AutoOwn0,Pct_AO0,AutoOwn1,Pct_AO1,AutoOwn2p,Pct_AO2p,Workers,R_LowWageWk,R_MedWageWk,R_HiWageWk,R_PCTLOWWAGE,TotEmp,E5_Ret,E5_Off,E5_Ind,E5_Svc,E5_Ent,E8_Ret,E8_off,E8_Ind,E8_Svc,E8_Ent,E8_Ed,E8_Hlth,E8_Pub,E_LowWageWk,E_MedWageWk,E_HiWageWk,E_PctLowWage,D1A,D1B,D1C,D1C5_RET,D1C5_OFF,D1C5_IND,D1C5_SVC,D1C5_ENT,D1C8_RET,D1C8_OFF,D1C8_IND,D1C8_SVC,D1C8_ENT,D1C8_ED,D1C8_HLTH,D1C8_PUB,D1D,D1_FLAG,D2A_JPHH,D2B_E5MIX,D2B_E5MIXA,D2B_E8MIX,D2B_E8MIXA,D2A_EPHHM,D2C_TRPMX1,D2C_TRPMX2,D2C_TRIPEQ,D2R_JOBPOP,D2R_WRKEMP,D2A_WRKEMP,D2C_WREMLX,D3A,D3AAO,D3AMM,D3APO,D3B,D3BAO,D3BMM3,D3BMM4,D3BPO3,D3BPO4,D4A,D4B025,D4B050,D4C,D4D,D4E,D5AR,D5AE,D5BR,D5BE,D5CR,D5CRI,D5CE,D5CEI,D5DR,D5DRI,D5DE,D5DEI,D2A_Ranked,D2B_Ranked,D3B_Ranked,D4A_Ranked,NatWalkInd,Shape_Length,Shape_Area
26075,40130610233.0,40130610233.0,4,13,61023,3,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,317.1412363,0.0,317.1412363,317.1412363,2232,709.0,709.0,0.647,0,0.0,199,0.28067701,510,0.71932299,1200,242,370,588,0.201666667,69,0,0,12,57,0,0,0,12,2,0,52,3,0,12,44,13,0.173913043,2.235597011,7.037873807,0.21756868,0.0,0.0,0.037838031,0.179730648,0.0,0.0,0.0,0.037838031,0.006306339,0.0,0.163964802,0.009459508,0.0,2.453165691,0,0.097320169,0.666578358,0.287079673,0.545586121,0.363724081,0.30991056,0.276133333,0.297290619,0.034925064,0.059973924,0.108747045,17.39130435,7.60934e-08,25.14893546,0.688082505,3.57693725,20.88391571,108.3479411,0.0,4.036056663,6.054084995,137.2259266,8.072113327,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,48755,53198,-99999,-99999,0.000185811,0.193499097,0.000260653,0.361073215,-99999.0,-99999.0,-99999.0,-99999.0,5,5,15,1,7.0,4854.643673,1283453.064
26076,40130822031.0,40130822031.0,4,13,82203,1,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,636.1453595,0.0,636.1453595,636.1453595,6563,1736.0,1610.0,0.637,0,0.0,237,0.147204969,1373,0.852795031,2177,425,910,842,0.195222784,47,0,2,25,20,0,0,2,25,7,0,0,13,0,21,9,17,0.446808511,2.728936043,10.31682445,0.073882485,0.0,0.003143936,0.039299194,0.031439355,0.0,0.0,0.003143936,0.039299194,0.011003774,0.0,0.0,0.020435581,0.0,2.802818528,0,0.029192547,0.758870352,0.518009603,0.80012841,0.53341894,0.110119386,0.094359637,0.093634619,1.1391e-11,0.014220877,0.042266187,46.31914894,0.0,15.24937731,0.077908883,1.959341658,13.21212677,63.07388618,1.006059371,8.048474965,1.006059371,74.44839343,7.042415594,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,68043,63183,-99999,-99999,0.00025932,0.270049412,0.000309577,0.428844862,-99999.0,-99999.0,-99999.0,-99999.0,2,9,11,1,5.833333333,6413.110865,2574440.437
26077,40130822032.0,40130822032.0,4,13,82203,2,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,341.9248721,0.0,341.9248721,341.9248721,1733,557.0,489.0,0.592,0,0.0,86,0.175869121,403,0.824130879,1265,209,512,544,0.165217391,140,124,0,13,3,0,124,0,13,3,0,0,0,0,63,41,36,0.45,1.62901282,5.068364841,0.409446669,0.362652764,0.0,0.038020048,0.008773857,0.0,0.362652764,0.0,0.038020048,0.008773857,0.0,0.0,0.0,0.0,2.038459489,0,0.286298569,0.373684713,0.2550795,0.373684713,0.197425419,0.448334354,0.397754776,0.430908899,0.4109198,0.149492792,0.199288256,9.035714286,0.000323693,20.6465643,0.659300001,1.769562045,18.21770225,106.7350257,5.615268606,7.487024808,3.743512404,127.2794217,13.10229341,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,72529,67765,-99999,-99999,0.000276416,0.287853472,0.000332027,0.45994448,-99999.0,-99999.0,-99999.0,-99999.0,9,2,15,1,7.166666667,5151.466095,1383750.457
26078,40130822033.0,40130822033.0,4,13,82203,3,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,292.3210297,0.0,292.3210297,292.3210297,2531,666.0,666.0,0.547,0,0.0,140,0.21021021,526,0.78978979,1546,292,656,598,0.188874515,9,0,0,4,5,0,0,0,4,5,0,0,0,0,4,3,2,0.444444444,2.278317098,8.658289151,0.030788069,0.0,0.0,0.013683586,0.017104483,0.0,0.0,0.0,0.013683586,0.017104483,0.0,0.0,0.0,0.0,2.309105167,0,0.013513514,0.99107606,0.426833226,0.99107606,0.330358687,0.07279187,0.060886207,0.062646029,0.0,0.007086614,0.011575563,171.7777778,0.0,20.6429777,0.0,3.358547616,17.28443008,123.3887279,0.0,17.5149903,6.568121363,144.49867,8.757495151,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,64533,58435,-99999,-99999,0.000245943,0.256118905,0.000286313,0.396618544,-99999.0,-99999.0,-99999.0,-99999.0,1,4,16,1,6.5,4745.164641,1183007.604
26079,40130822041.0,40130822041.0,4,13,82204,1,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,883.8712638,4.3818243,879.4894395,879.4894395,2398,669.0,629.0,0.623,27,0.042925278,139,0.220985692,463,0.73608903,1222,275,535,412,0.225040917,626,41,5,74,384,122,41,5,74,20,122,98,266,0,326,178,122,0.520766773,0.760668599,2.726581915,0.711776597,0.046617956,0.005685117,0.084139725,0.436616954,0.138716845,0.046617956,0.005685117,0.084139725,0.022740466,0.138716845,0.111428285,0.302448202,0.0,1.472445196,0,0.995230525,0.676015946,0.676015946,0.79768091,0.74645781,0.689739212,0.664238464,0.721298123,0.537864704,0.414021164,0.677489177,1.952076677,0.38593872,8.073253665,0.403730637,1.082037636,6.587485392,46.59066745,2.183084769,5.821559384,1.455389846,48.75555984,8.732339077,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,83664,74392,-99999,-99999,0.000318853,0.332046118,0.000364497,0.504924219,-99999.0,-99999.0,-99999.0,-99999.0,16,17,9,1,8.833333333,9255.866076,3576975.871
26080,40130822042.0,40130822042.0,4,13,82204,2,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,1478.573258,0.0,1478.573258,1478.573258,5053,1054.0,1054.0,0.537,26,0.024667932,183,0.173624288,845,0.80170778,1690,333,760,597,0.19704142,106,0,0,83,23,0,0,0,83,3,0,0,20,0,31,58,17,0.29245283,0.712849359,3.417483693,0.071690733,0.0,0.0,0.056135196,0.015555536,0.0,0.0,0.0,0.056135196,0.002028983,0.0,0.0,0.013526553,0.0,0.784540092,0,0.10056926,0.754616702,0.324995724,0.552586408,0.291942912,0.32178266,0.161297442,0.137467879,5.08107e-06,0.041093235,0.118040089,15.94339623,3.23717e-07,7.600212139,0.290254327,1.417837268,5.892120544,35.94254103,0.865699412,2.597098235,0.432849706,45.44921912,3.462797647,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,74302,65382,-99999,-99999,0.000283173,0.294890163,0.000320351,0.443770235,-99999.0,-99999.0,-99999.0,-99999.0,5,3,8,1,4.333333333,12360.23597,5983699.253
26081,40130822051.0,40130822051.0,4,13,82205,1,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,310.5772719,0.0,310.5772719,310.5772719,2779,623.0,594.0,0.594,12,0.02020202,143,0.240740741,439,0.739057239,1007,211,442,354,0.209533267,3,0,0,1,2,0,0,0,1,0,0,0,2,0,0,1,2,0.0,2.005942019,8.947853727,0.009659432,0.0,0.0,0.003219811,0.006439621,0.0,0.0,0.0,0.003219811,0.0,0.0,0.0,0.006439621,0.0,2.015601451,0,0.005050505,0.918295834,0.395488489,0.918295834,0.306098611,0.031685941,0.031235701,0.033070064,0.0,0.002156722,0.005940594,335.6666667,0.0,13.93637182,1.046110113,0.935319048,11.95494266,63.21956491,2.0606788,2.0606788,0.0,74.1844368,12.3640728,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,87276,72684,-99999,-99999,0.000332619,0.346381442,0.000356129,0.493331433,-99999.0,-99999.0,-99999.0,-99999.0,1,4,11,1,4.833333333,4809.659341,1256890.289
26082,40130822052.0,40130822052.0,4,13,82205,2,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,309.8280647,0.0,309.8280647,309.8280647,3913,1075.0,1027.0,0.586,33,0.032132425,318,0.309639727,676,0.658227848,1562,324,644,594,0.207426376,207,156,32,0,14,5,156,32,0,6,5,0,8,0,45,116,46,0.217391304,3.469666317,12.62958539,0.668112491,0.503505065,0.10328309,0.0,0.045186352,0.016137983,0.503505065,0.10328309,0.0,0.019365579,0.016137983,0.0,0.025820773,0.0,4.137778807,0,0.201557936,0.558252282,0.480852343,0.509549953,0.39437945,0.361688926,0.421318625,0.469046758,0.181850081,0.100485437,0.234030526,7.54589372,0.001436,24.51598225,0.0,2.978870979,21.53711127,152.2392752,0.0,33.05058891,6.196985421,173.5155918,8.262647228,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,98133,78612,-99999,-99999,0.000373996,0.38947076,0.000385174,0.533566818,-99999.0,-99999.0,-99999.0,-99999.0,6,5,18,1,8.166666667,4778.976774,1253854.798
26083,40130822061.0,40130822061.0,4,13,82206,1,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,1687.111079,70.8702568,1616.240823,1616.240823,4914,1171.0,1145.0,0.617,5,0.004366812,202,0.176419214,938,0.819213974,2187,439,974,774,0.200731596,146,0,11,106,29,0,0,11,106,11,0,0,18,0,28,92,26,0.191780822,0.724520742,3.040388493,0.090333073,0.0,0.006805916,0.065584286,0.017942871,0.0,0.0,0.006805916,0.065584286,0.006805916,0.0,0.0,0.011136954,0.0,0.814853815,0,0.127510917,0.681143209,0.464952574,0.634892712,0.423261808,0.31562976,0.188068616,0.162372393,4.49655e-05,0.05770751,0.125160737,14.97945205,8.48792e-07,6.806446018,0.445465204,1.125427819,5.235552994,28.52287812,0.791961187,3.167844747,0.791961187,33.65835044,3.167844747,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,94326,78932,-99999,-99999,0.000359487,0.374361518,0.000386742,0.535738769,-99999.0,-99999.0,-99999.0,-99999.0,5,6,7,1,4.5,12032.66296,6827642.788
26084,40131032105.0,40131032105.0,4,13,103210,5,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,53.9216678,0.0,53.9216678,32.34593,603,403.0,403.0,0.721,63,0.156327543,276,0.684863524,64,0.158808933,231,44,89,98,0.19047619,4,0,4,0,0,0,0,4,0,0,0,0,0,0,0,1,3,0.0,12.45906363,18.64222176,0.123663163,0.0,0.123663163,0.0,0.0,0.0,0.0,0.123663163,0.0,0.0,0.0,0.0,0.0,0.0,12.58272679,0,0.009925558,0.0,0.0,0.0,0.0,0.079650784,0.010416307,0.011596295,0.0,0.013179572,0.034042553,57.75,0.0,20.55469611,0.0,2.726052355,17.82864375,98.95242892,0.0,0.0,0.0,130.5597599,11.86906908,720.18,0.0,0.0,-99999.0,-99999.0,-99999.0,112333,78641,100411,51881,0.000428114,0.445827794,0.000385316,0.533763651,0.000809581,0.32336091,0.00065074,0.31781844,1,1,14,14,9.666666667,2196.221552,218218.2502
26085,40136170003.0,40136170003.0,4,13,617000,3,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,361.181128,0.0,361.181128,341.19607,1123,526.0,526.0,0.665,0,0.0,251,0.477186312,275,0.522813688,465,98,162,205,0.210752688,2781,240,106,950,969,516,240,106,950,828,516,57,84,0,666,1142,973,0.239482201,1.541635576,3.291362647,8.150738665,0.703407868,0.310671808,2.784322809,2.840009265,1.512326915,0.703407868,0.310671808,2.784322809,2.426757143,1.512326915,0.167059369,0.246192754,0.0,9.692374241,0,5.287072243,0.859165988,0.859165988,0.802466833,0.750936404,0.893500013,0.70883604,0.728714235,0.405302067,0.575307377,0.28650647,0.167206041,0.434832683,21.08291812,5.570245195,2.882125433,12.63054749,111.0897466,3.543928242,21.26356945,3.543928242,118.7215961,14.17571297,-99999.0,0.0,0.0,2.0,3.543928242,0.001780944,109846,89415,-99999,-99999,0.000418636,0.435957375,0.000438105,0.606890513,-99999.0,-99999.0,-99999.0,-99999.0,20,17,15,1,11.5,5255.124826,1461678.759
26086,40136174001.0,40136174001.0,4,13,617400,1,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,364.6911835,5.0129177,359.6782658,359.6782658,1074,742.0,644.0,0.126,0,0.0,452,0.701863354,192,0.298136646,320,82,113,125,0.25625,174,142,8,11,13,0,142,8,11,7,0,0,6,0,32,86,56,0.183908046,2.062954786,2.986001942,0.483765678,0.394797277,0.0222421,0.030582888,0.036143413,0.0,0.394797277,0.0222421,0.030582888,0.019461838,0.0,0.0,0.016681575,0.0,2.546720464,0,0.270186335,0.487496015,0.419906211,0.451945718,0.349795153,0.410879562,0.436170822,0.477354918,0.374318726,0.278846154,0.704453441,1.83908046,0.432107681,17.12671965,0.085863872,0.491053145,16.54980263,69.41848417,0.0,0.0,3.55873602,69.39535238,19.57304811,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,38030,46000,-99999,-99999,0.000144937,0.150933661,0.000225385,0.312217901,-99999.0,-99999.0,-99999.0,-99999.0,8,5,11,1,6.166666667,5523.600325,1475882.377
26087,40136174004.0,40136174004.0,4,13,617400,4,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,289.4897579,1.5569771,287.9327808,287.9327808,867,685.0,498.0,0.12,0,0.0,363,0.728915663,135,0.271084337,223,56,76,91,0.251121076,5,0,5,0,0,0,0,5,0,0,0,0,0,0,2,2,1,0.4,2.379027487,3.011119462,0.017365164,0.0,0.017365164,0.0,0.0,0.0,0.0,0.017365164,0.0,0.0,0.0,0.0,0.0,0.0,2.396392651,0,0.010040161,0.0,0.0,0.0,0.0,0.080397487,0.010518774,0.01171037,0.0,0.01146789,0.043859649,44.6,0.0,15.42261186,0.0,5.103847623,10.31876423,50.4006524,0.0,26.67289212,4.44548202,28.89563313,8.89096404,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,47828,55885,-99999,-99999,0.000182278,0.189820015,0.000273819,0.379310813,-99999.0,-99999.0,-99999.0,-99999.0,1,1,9,1,3.666666667,4278.885384,1171547.579
26088,40136174005.0,40136174005.0,4,13,617400,5,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,204.1335107,0.0,204.1335107,204.1335107,1682,1313.0,1076.0,0.181,228,0.211895911,688,0.639405204,160,0.148698885,444,99,169,176,0.222972973,938,49,138,35,648,68,49,138,35,140,68,0,508,0,337,410,191,0.359275053,6.432064953,8.239705447,4.595031932,0.240038982,0.676028152,0.171456415,3.174393062,0.333115321,0.240038982,0.676028152,0.171456415,0.685825661,0.333115321,0.0,2.4885674,0.0,11.02709689,0,0.871747212,0.624204715,0.624204715,0.761897777,0.656492394,0.646676515,0.593309114,0.653112227,0.595500691,0.716030534,0.642547033,0.473347548,0.590578655,22.7581431,2.791879075,5.010682889,14.95558114,105.5842322,9.405609071,12.5408121,9.405609071,84.65048164,31.35203024,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,56084,64174,-99999,-99999,0.000213742,0.22258647,0.000314432,0.435571121,-99999.0,-99999.0,-99999.0,-99999.0,15,14,15,1,10.16666667,3980.583477,826116.7196
26089,40136175001.0,40136175001.0,4,13,617500,1,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,110.5144866,0.0,110.5144866,110.5144866,575,390.0,327.0,0.263,0,0.0,176,0.5382263,151,0.4617737,127,28,43,56,0.220472441,57,0,35,4,0,18,0,35,4,0,18,0,0,0,5,14,38,0.087719298,3.528949118,5.202937802,0.515769486,0.0,0.316700562,0.03619435,0.0,0.162874575,0.0,0.316700562,0.03619435,0.0,0.162874575,0.0,0.0,0.0,4.044718604,0,0.174311927,0.773621438,0.528078785,0.773621438,0.408720323,0.393962282,0.323284979,0.35241305,0.0471113,0.180379747,0.619565217,2.228070175,0.292857196,22.20543221,2.356793489,0.0,19.84863872,69.51631624,0.0,0.0,0.0,69.49315186,23.16438395,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,60963,67275,-99999,-99999,0.000232337,0.241950271,0.000329626,0.45661868,-99999.0,-99999.0,-99999.0,-99999.0,7,6,11,1,6.166666667,2703.291224,447245.8815
26090,40136175003.0,40136175003.0,4,13,617500,3,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,167.3104216,0.0,167.3104216,167.3104216,750,506.0,405.0,0.153,0,0.0,224,0.55308642,181,0.44691358,183,37,59,87,0.202185792,12,11,0,0,1,0,11,0,0,0,0,0,1,0,3,8,1,0.25,3.02431848,4.482685495,0.071722968,0.065746054,0.0,0.0,0.005976914,0.0,0.065746054,0.0,0.0,0.0,0.0,0.0,0.005976914,0.0,3.096041448,0,0.02962963,0.41381685,0.178221217,0.41381685,0.13793895,0.126267522,0.134582674,0.14982857,2.22424e-07,0.031496063,0.123076923,15.25,6.47595e-07,22.31749221,0.859712082,2.838714422,18.61906571,96.93502559,0.0,3.825224955,3.825224955,84.15494902,34.4270246,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,48585,55496,-99999,-99999,0.000185163,0.1928244,0.000271913,0.376670535,-99999.0,-99999.0,-99999.0,-99999.0,2,2,14,1,5.666666667,3560.518003,677097.2094
26091,40136176001.0,40136176001.0,4,13,617600,1,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,147.9281447,0.0,147.9281447,147.9281447,1834,1399.0,959.0,0.609,141,0.147028154,533,0.555787278,285,0.297184567,957,174,320,463,0.181818182,588,85,10,1,451,41,85,10,1,16,41,167,268,0,143,274,171,0.243197279,9.457294302,12.39791119,3.974902823,0.574603299,0.067600388,0.006760039,3.048777506,0.277161591,0.574603299,0.067600388,0.006760039,0.108160621,0.277161591,1.128926482,1.811690402,0.0,13.43219713,0,0.613138686,0.465299571,0.465299571,0.698444556,0.653593921,0.529505825,0.601029596,0.668698171,0.668855347,0.485549133,0.761165049,1.62755102,0.533897706,27.80732053,0.0017277,2.283217044,25.52237578,184.6604651,0.0,4.326424842,4.326424842,194.6891179,47.59067326,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,75712,80915,-99999,-99999,0.000288547,0.300486179,0.000396458,0.549198075,-99999.0,-99999.0,-99999.0,-99999.0,11,14,19,1,10.83333333,3186.880295,598658.3075
26092,40136177001.0,40136177001.0,4,13,617700,1,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,294.8157513,0.0,294.8157513,294.8157513,1742,1071.0,868.0,0.708,100,0.115207373,542,0.624423963,226,0.260368664,850,181,286,383,0.212941176,940,700,18,3,41,178,700,18,3,24,178,0,17,0,227,367,346,0.241489362,3.632777405,5.908775201,3.188432083,2.374364317,0.061055082,0.010175847,0.13906991,0.603766926,2.374364317,0.061055082,0.010175847,0.081406777,0.603766926,0.0,0.057663133,0.0,6.821209488,0,1.082949309,0.475542257,0.475542257,0.44367,0.382290105,0.608491991,0.661946927,0.736005117,0.544194904,0.700969426,0.94972067,0.904255319,0.908695994,33.44894088,8.676422942,7.75276676,17.01975118,149.1220188,13.02508425,15.19593163,17.366779,156.301011,17.366779,327.23,0.0,0.0,3.0,6.512542127,0.001722158,82039,84772,8614,12184,0.00031266,0.325596809,0.000415356,0.575376867,6.94519e-05,0.027740296,0.000152823,0.074638112,13,5,17,17,14.33333333,5621.98981,1193104.509
26093,40136177003.0,40136177003.0,4,13,617700,3,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,189.8807827,0.0,189.8807827,189.67048,884,415.0,415.0,0.697,0,0.0,239,0.575903614,176,0.424096386,484,103,177,204,0.212809917,3134,2094,170,22,393,455,2094,170,22,378,455,0,15,0,1571,1101,462,0.501276324,2.188005218,4.66071473,16.52339362,11.04019982,0.896291294,0.115990638,2.07201458,2.398897288,11.04019982,0.896291294,0.115990638,1.992930054,2.398897288,0.0,0.079084526,0.0,18.71139884,0,7.551807229,0.623101185,0.623101185,0.57104037,0.492039315,0.695600052,0.638465219,0.708352545,0.389944573,0.44001991,0.267551133,0.154435227,0.429314824,40.91929183,1.65732957,3.55745659,35.70450567,384.3927698,16.85267964,13.48214371,16.85267964,441.5402065,64.04018262,485.49,0.0,0.0,12.0,40.44643113,0.013574661,78703,82544,6318,11605,0.000299946,0.312356875,0.00040444,0.560254661,5.094e-05,0.020346319,0.000145561,0.071091209,16,8,20,16,16.0,3449.861287,768435.3315
26094,40136178001.0,40136178001.0,4,13,617800,1,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,133.6773935,0.0,133.6773935,133.6773935,537,220.0,213.0,0.62,0,0.0,29,0.136150235,184,0.863849765,299,60,98,141,0.200668896,91,0,0,48,43,0,0,0,48,13,0,0,30,0,21,46,24,0.230769231,1.645753214,4.017133982,0.680743375,0.0,0.0,0.359073429,0.321669946,0.0,0.0,0.0,0.359073429,0.097249054,0.0,0.0,0.224420893,0.0,2.326496589,0,0.427230047,0.997821184,0.429738193,0.893137767,0.471863289,0.743976655,0.422377006,0.406919786,0.527499101,0.289808917,0.466666667,3.285714286,0.101701392,23.69419557,0.0,6.37498248,17.31921309,76.63105729,0.0,0.0,9.575291427,86.17762285,9.575291427,545.84,0.0,0.0,3.0,14.36293714,0.005586592,69227,68943,6737,13798,0.000263832,0.274748477,0.000337799,0.467939973,5.43183e-05,0.021695655,0.000173067,0.084525334,17,7,12,15,13.0,3714.877858,540985.0902
26095,40132168461.0,40132168461.0,4,13,216846,1,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,186.8960618,0.0,186.8960618,186.58989,2044,722.0,686.0,0.675,0,0.0,152,0.221574344,534,0.778425656,697,140,126,431,0.200860832,23,0,0,4,19,0,0,0,4,15,0,0,4,0,3,5,15,0.130434783,3.869448661,10.95450563,0.123264985,0.0,0.0,0.021437389,0.101827596,0.0,0.0,0.0,0.021437389,0.080390208,0.0,0.0,0.021437389,0.0,3.992713646,0,0.033527697,0.666578358,0.287079673,0.807550749,0.426645885,0.143920502,0.149206374,0.161429882,8.80786e-06,0.022254475,0.063888889,30.30434783,1.88e-13,27.15301253,3.363693409,3.505978496,20.28334062,139.3099445,6.84872644,3.42436322,6.84872644,154.0963449,27.39490576,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,71653,48621,-99999,-99999,0.000273078,0.284376798,0.000238228,0.330007534,-99999.0,-99999.0,-99999.0,-99999.0,2,6,17,1,7.333333333,4268.453836,756355.4711
26096,40132168462.0,40132168462.0,4,13,216846,2,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,862.0253999,0.0,862.0253999,719.5576456,2106,1294.0,1088.0,0.587,20,0.018382353,602,0.553308824,466,0.428308824,1147,194,242,711,0.169136879,6196,367,2747,994,1544,544,367,2747,994,995,544,226,323,0,898,1605,3693,0.144932214,1.79832708,2.926798169,8.610845896,0.510035578,3.817623253,1.381404264,2.14576276,0.75602004,0.510035578,3.817623253,1.381404264,1.382794007,0.75602004,0.314081855,0.448886899,0.0,10.40917298,0,5.694852941,0.858338007,0.858338007,0.824112854,0.771192426,0.891140799,0.796391329,0.843220709,0.420476191,0.507347627,0.312406373,0.185119432,0.442692196,17.1230405,3.464867053,2.362830566,11.29534288,87.39603266,7.424375199,16.33362544,5.939500159,91.31981495,9.651687759,-99999.0,0.0,0.0,2.0,1.48487504,0.000949668,78269,54292,-99999,-99999,0.000298292,0.310634414,0.000266014,0.368498571,-99999.0,-99999.0,-99999.0,-99999.0,20,18,13,1,11.0,7835.501336,3488570.653
26097,40132168463.0,40132168463.0,4,13,216846,3,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,396.5245823,0.0,396.5245823,327.80891,1129,503.0,503.0,0.679,0,0.0,211,0.419483101,292,0.580516899,654,117,137,400,0.178899083,144,12,23,1,82,26,12,23,1,49,26,22,11,0,43,44,57,0.298611111,1.534430531,3.444079662,0.439280311,0.036606693,0.070162827,0.003050558,0.250145733,0.079314501,0.036606693,0.070162827,0.003050558,0.149477328,0.079314501,0.06711227,0.033556135,0.0,1.973710843,0,0.286282306,0.723408097,0.723408097,0.870516605,0.814616358,0.44049719,0.589573009,0.655264067,0.680463411,0.226237235,0.360902256,4.541666667,0.028965012,13.81410327,0.771524305,0.424428172,12.6181508,106.5707446,4.842070544,0.0,0.0,135.5779752,16.14023515,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,50129,34001,-99999,-99999,0.000191047,0.198952235,0.000166594,0.23077654,-99999.0,-99999.0,-99999.0,-99999.0,8,19,15,1,9.833333333,5245.303693,1604712.572
26098,40132168464.0,40132168464.0,4,13,216846,4,429.0,"Phoenix-Mesa, AZ",38060.0,"Phoenix-Mesa-Chandler, AZ",4673634,2007240,1958550,250.0822499,0.0,250.0822499,250.06904,1990,835.0,747.0,0.565,0,0.0,131,0.175368139,616,0.824631861,840,159,174,507,0.189285714,150,0,19,27,29,75,0,19,27,18,75,10,1,0,39,55,56,0.26,3.33907788,7.957802373,0.59983435,0.0,0.075979018,0.107970183,0.115967974,0.299917175,0.0,0.075979018,0.107970183,0.071980122,0.299917175,0.039988957,0.003998896,0.0,3.93891223,0,0.200803213,0.890624559,0.767142239,0.773166304,0.666201968,0.408790794,0.481204083,0.520625401,0.390526387,0.140186916,0.303030303,5.6,0.010051836,29.8152448,0.0,8.353800034,21.46144476,119.4691747,0.0,5.118316076,7.677474114,120.2804278,28.15073842,-99999.0,0.0,0.0,-99999.0,-99999.0,-99999.0,57040,38348,-99999,-99999,0.000217386,0.226380648,0.000187893,0.260281132,-99999.0,-99999.0,-99999.0,-99999.0,8,14,16,1,9.333333333,4536.525002,1012069.532
